PDS,ANZ_S,RTS_E28010.0,RTS_E28010.1,RTS_E28010.3,RTS_E28010.3.MW_A_PR,RTS_E28010.3.MW_M_PR,RTS_E28010.3.MW_A_PW,RTS_E28010.3.MW_M_PW,RTS_E28010.4,RTS_E28010.4.MW_A_PR,RTS_E28010.4.MW_M_PR,RTS_E28010.4.MW_A_PW,RTS_E28010.4.MW_M_PW,RTS_E28010.9,RTS_E28020.0,RTS_E28020.1,RTS_E28020.3,RTS_E28020.3.MW_A_PR,RTS_E28020.3.MW_M_PR,RTS_E28020.3.MW_A_PW,RTS_E28020.3.MW_M_PW,RTS_E28020.4,RTS_E28020.4.MW_A_PR,RTS_E28020.4.MW_M_PR,RTS_E28020.4.MW_A_PW,RTS_E28020.4.MW_M_PW,RTS_E28020.9,RTS_E28030.0,RTS_E28030.1,RTS_E28030.3,RTS_E28030.3.MW_A_PR,RTS_E28030.3.MW_M_PR,RTS_E28030.3.MW_A_PW,RTS_E28030.3.MW_M_PW,RTS_E28030.4,RTS_E28030.4.MW_A_PR,RTS_E28030.4.MW_M_PR,RTS_E28030.4.MW_A_PW,RTS_E28030.4.MW_M_PW,RTS_E28030.9,RTS_E28040.0,RTS_E28040.1,RTS_E28040.3,RTS_E28040.3.MW_A_PR,RTS_E28040.3.MW_M_PR,RTS_E28040.3.MW_A_PW,RTS_E28040.3.MW_M_PW,RTS_E28040.4,RTS_E28040.4.MW_A_PR,RTS_E28040.4.MW_M_PR,RTS_E28040.4.MW_A_PW,RTS_E28040.4.MW_M_PW,RTS_E28040.9,RTS_E28050.0,RTS_E28050.1,RTS_E28050.3,RTS_E28050.3.MW_A_PR,RTS_E28050.3.MW_M_PR,RTS_E28050.3.MW_A_PW,RTS_E28050.3.MW_M_PW,RTS_E28050.4,RTS_E28050.4.MW_A_PR,RTS_E28050.4.MW_M_PR,RTS_E28050.4.MW_A_PW,RTS_E28050.4.MW_M_PW,RTS_E28050.9,RTS_E28060.0,RTS_E28060.1,RTS_E28060.3,RTS_E28060.3.MW_A_PR,RTS_E28060.3.MW_M_PR,RTS_E28060.3.MW_A_PW,RTS_E28060.3.MW_M_PW,RTS_E28060.4,RTS_E28060.4.MW_A_PR,RTS_E28060.4.MW_M_PR,RTS_E28060.4.MW_A_PW,RTS_E28060.4.MW_M_PW,RTS_E28060.9,RTS_E28070.0,RTS_E28070.1,RTS_E28070.3,RTS_E28070.3.MW_A_PR,RTS_E28070.3.MW_M_PR,RTS_E28070.3.MW_A_PW,RTS_E28070.3.MW_M_PW,RTS_E28070.4,RTS_E28070.4.MW_A_PR,RTS_E28070.4.MW_M_PR,RTS_E28070.4.MW_A_PW,RTS_E28070.4.MW_M_PW,RTS_E28070.9,RTS_E28080.0,RTS_E28080.1,RTS_E28080.3,RTS_E28080.3.MW_A_PR,RTS_E28080.3.MW_M_PR,RTS_E28080.3.MW_A_PW,RTS_E28080.3.MW_M_PW,RTS_E28080.4,RTS_E28080.4.MW_A_PR,RTS_E28080.4.MW_M_PR,RTS_E28080.4.MW_A_PW,RTS_E28080.4.MW_M_PW,RTS_E28080.9,RTS_E28090.0,RTS_E28090.1,RTS_E28090.3,RTS_E28090.3.MW_A_PR,RTS_E28090.3.MW_M_PR,RTS_E28090.3.MW_A_PW,RTS_E28090.3.MW_M_PW,RTS_E28090.4,RTS_E28090.4.MW_A_PR,RTS_E28090.4.MW_M_PR,RTS_E28090.4.MW_A_PW,RTS_E28090.4.MW_M_PW,RTS_E28090.9,RTS_E28100.0,RTS_E28100.1,RTS_E28100.3,RTS_E28100.3.MW_A_PR,RTS_E28100.3.MW_M_PR,RTS_E28100.3.MW_A_PW,RTS_E28100.3.MW_M_PW,RTS_E28100.4,RTS_E28100.4.MW_A_PR,RTS_E28100.4.MW_M_PR,RTS_E28100.4.MW_A_PW,RTS_E28100.4.MW_M_PW,RTS_E28100.9,RTS_E28110.0,RTS_E28110.1,RTS_E28110.3,RTS_E28110.3.MW_A_PR,RTS_E28110.3.MW_M_PR,RTS_E28110.3.MW_A_PW,RTS_E28110.3.MW_M_PW,RTS_E28110.4,RTS_E28110.4.MW_A_PR,RTS_E28110.4.MW_M_PR,RTS_E28110.4.MW_A_PW,RTS_E28110.4.MW_M_PW,RTS_E28110.9,RTS_E28120.0,RTS_E28120.1,RTS_E28120.3,RTS_E28120.3.MW_A_PR,RTS_E28120.3.MW_M_PR,RTS_E28120.3.MW_A_PW,RTS_E28120.3.MW_M_PW,RTS_E28120.4,RTS_E28120.4.MW_A_PR,RTS_E28120.4.MW_M_PR,RTS_E28120.4.MW_A_PW,RTS_E28120.4.MW_M_PW,RTS_E28120.9,RTS_E28130.0,RTS_E28130.1,RTS_E28130.3,RTS_E28130.3.MW_A_PR,RTS_E28130.3.MW_M_PR,RTS_E28130.3.MW_A_PW,RTS_E28130.3.MW_M_PW,RTS_E28130.4,RTS_E28130.4.MW_A_PR,RTS_E28130.4.MW_M_PR,RTS_E28130.4.MW_A_PW,RTS_E28130.4.MW_M_PW,RTS_E28130.9,RTS_E28140.0,RTS_E28140.1,RTS_E28140.3,RTS_E28140.3.MW_A_PR,RTS_E28140.3.MW_M_PR,RTS_E28140.3.MW_A_PW,RTS_E28140.3.MW_M_PW,RTS_E28140.4,RTS_E28140.4.MW_A_PR,RTS_E28140.4.MW_M_PR,RTS_E28140.4.MW_A_PW,RTS_E28140.4.MW_M_PW,RTS_E28140.9
7710547,27,,,,,,,,27,"37,37037","1528,703704","9,081063","371,316943",,,12,8,"5,5","189,375","1,231382","42,27922",7,"7,285714","280,714286","1,824671","70,769065",,,5,4,"6,5",195,"1,797573","53,927203",18,"13,944444","432,222222","3,272179","101,153538",,4,10,11,"10,545455","439,090909","2,396745","100,267907",2,29,1020,"4,894815",175,,16,11,,,,,,,,,,,,,2,5,14,210,"3,475862","52,137931",20,"20,1","375,75","5,021732","92,382421",,7,,,,,,,20,2,90,",466811","21,006488",,,,9,2,"131,666667",",498298","32,701766",18,"3,333333","192,5",",853138","49,445743",,3,6,1,2,90,",411765","18,529412",17,"2,705882","162,352941",",629757","38,178571",,6,11,9,"3,555556","213,333333",",825395","49,523697",1,5,300,"1,296296","77,777778",,3,8,11,"7,272727","218,181818","1,666536","49,996068",5,8,240,"2,180779","65,423372",,23,1,,,,,,3,3,210,",726445","50,851151",,,,,,,,,27,"4,074074","114,074074",",977951","27,454715",,1,,,,,,,26,"1,923077","62,884615",",453595","15,108319",
7710548,112,,,8,"14,25",510,"4,386343","156,722222",104,"28,394231","1030,961538","7,155795","260,365102",,4,6,11,"3,181818","166,363636",",852454","43,735488",91,"14,868132","360,824176","3,874459","94,226183",,1,1,12,"4,583333",190,"1,172131","49,256412",98,"6,255102","307,040816","1,612349","78,423246",,1,5,14,"9,571429","414,642857","2,309385","102,369796",92,"11,597826","547,01087","2,996083","141,707098",,79,20,1,15,900,"4,375","262,5",12,"17,916667","1072,5","5,07608","304,37037",,2,2,12,"10,333333","208,333333","2,692251","54,277122",96,"13,770833","278,229167","3,565115","71,976637",,6,1,,,,,,105,2,90,",541137","24,351168",,,4,5,"3,4",118,",968031","34,42018",103,"7,456311","257,135922","2,019923","69,641952",,4,3,,,,,,105,"3,104762",180,",831276","48,374508",,13,16,8,3,"208,125",",678863","47,789091",75,"3,746667","275,8",",981379","71,578655",,9,6,13,"3,461538",180,",908224","47,093943",84,"5,333333",250,"1,347694","63,79842",,95,2,,,,,,15,"3,333333",250,",851265","63,84488",,,,1,2,30,",424242","6,363636",111,"2,765766","108,108108",",743902","29,190125",,1,,,,,,,111,"1,981982","51,486486",",523372","13,490945",
7710549,45,,,,,,,,45,"58,555556","2649,666667","10,91071","494,068388",,6,6,9,"8,222222","246,666667","1,386488","41,594644",24,"11,541667","346,25","2,056695","61,70085",,,3,6,10,300,"1,595264","47,857904",36,24,720,"4,4103","132,308988",,,4,5,"17,4",576,"2,81684","93,802889",36,"30,722222","986,666667","5,698192","183,681011",,30,15,,,,,,,,,,,,9,6,,,,,,30,"23,733333","698,333333","4,275628","125,416265",,,4,4,"1,5","67,5",",352209","16,061785",37,"3,081081","137,432432",",598701","26,800626",,,,,,,,,45,"9,466667","277,111111","1,779733","52,546094",,14,8,5,3,90,",85188","25,556407",18,"5,055556","151,666667",",928164","27,844924",,1,14,19,"4,736842","262,105263",",86534","48,376951",11,"5,545455","321,818182","1,115825","65,040404",,2,15,14,"8,357143","280,714286","1,47833","49,927146",14,"10,142857","336,428571","1,913741","63,681802",,26,7,4,3,180,",562941","33,776471",8,"4,25",255,",703108","42,186487",,1,,1,1,30,",148936","4,468085",43,"2,976744","136,744186",",575225","26,275453",,2,,1,1,10,",166667","1,666667",42,2,"40,47619",",382722","7,768075",
7710550,48,1,1,7,30,"889,285714","5,532243","165,676499",39,"46,153846",1370,"9,532327","282,379031",,4,22,3,"5,666667",170,"1,297954","38,938619",19,"18,421053","556,578947","3,255349","98,060474",,4,8,16,"3,9375","226,875",",852187","48,206768",20,"6,7","372,25","1,326829","75,413065",,1,11,9,"12,111111","511,666667","2,483221","102,978135",27,"20,444444","876,111111","4,063499","174,672254",,26,18,3,"29,333333",1280,"5,598314","245,980126",1,41,2190,"5,627451","300,588235",,1,6,10,"10,3",251,"2,12758","52,273142",31,"21,580645","463,709677","4,358794","93,299006",,1,,3,1,60,",223564","13,413849",44,"2,977273","177,272727",",638807","37,97488",,1,3,7,"3,428571","131,428571",",803015","30,402975",37,"11,216216","244,864865","2,275824","51,629667",,,6,17,"3,764706","94,411765",",831286","21,096441",25,"5,4",192,"1,127524","40,34185",,1,10,9,"7,777778","245,555556","1,546274","48,853719",28,"13,785714",490,"2,708084","96,960629",,7,15,12,8,255,"1,516276","48,511158",14,"12,642857","542,142857","2,361773","101,469109",,36,2,4,3,180,",564673","33,880346",6,"4,5",270,",831556","49,893349",,1,,,,,,,47,"3,765957","119,255319",",788517","25,053267",,6,,,,,,,42,1,"16,428571",",215044","3,57696",
7710551,227,1,,,,,,,226,"65,190265","2364,623894","16,054597","581,596806",,,14,3,"15,666667",225,"3,310957","47,416607",210,"19,371429","281,404762","4,797883","69,521275",,1,75,8,7,210,"1,827799","54,833977",143,"12,482517","375,314685","2,870782","86,262604",,7,13,18,"13,944444","437,5","3,300507","103,36881",189,"17,640212","565,26455","4,32395","137,939146",,143,73,9,"25,555556",1060,"5,377622","223,832699",2,"37,5",1710,7,"318,314204",,,4,7,"6,285714","188,571429","1,682403","50,472096",216,"16,87963","501,828704","4,099207","121,881515",,14,,,,,,,213,1,90,",266624","23,996199",,,3,10,5,137,"1,253865","34,058229",214,"7,570093","265,490654","2,01445","70,499611",,2,13,,,,,,212,"2,872642","171,391509",",774246","46,196108",,3,17,20,"3,75",222,",8087","47,812786",187,"5,68984","339,144385","1,4751","87,899506",,159,5,7,4,200,"1,008824","50,441176",56,"7,25","362,5","1,727772","86,388592",,210,1,,,,,,16,"2,125","201,5625",",529018","50,649942",,2,,4,"1,25",30,",276702","7,207312",221,"2,325792","108,054299",",587431","27,647163",,,,,,,,,227,"1,017621","15,264317",",27301","4,095149",
7710552,76,,,,,,,,76,"76,078947","3088,618421","19,965753","810,40966",,33,6,3,"4,333333",180,"1,082789","48,496732",34,"8,117647","317,647059","2,284113","89,052036",,24,8,5,"7,6",228,"1,804139","54,124183",39,"13,820513","415,384615","3,622267","108,867453",,15,13,12,7,345,"1,891235","93,582609",36,"15,555556","705,416667","4,198634","189,845974",,43,33,,,,,,,,,,,,,12,13,"8,153846","170,384615","2,264999","47,2151",51,"19,039216","433,235294","4,952402","113,065679",,44,8,1,1,60,",388889","23,333333",23,2,105,",52655","27,643856",,56,8,4,"2,5",120,",735839","34,857026",8,3,"151,875",",903926","45,582323",,17,43,15,"2,066667",100,",541401","26,219821",1,3,135,",777778",35,,55,12,9,"3,888889",220,",946509","53,416222",,,,,,,7,20,31,"6,322581","189,677419","1,712205","51,366148",18,8,240,"2,1274","63,821992",,72,2,,,,,,2,5,300,",92396","55,43759",,,,,,,,,76,"9,039474","193,618421","2,411979","51,939205",,1,,,,,,,75,"1,013333",16,",27999","4,407256",
7710553,48,,1,1,27,840,"5,727273","178,181818",46,"65,847826","2073,586957","13,53005","426,968192",,15,16,9,"5,444444",190,"1,128938","39,92632",8,"8,75","337,5","1,697836","66,674743",,,,4,"6,75","217,5","1,672083","54,870082",44,"21,931818","700,227273","4,482135","142,776706",,3,37,5,"11,4",372,"3,138593","102,548889",3,22,690,"3,979031","125,158404",,16,31,1,27,840,"6,517241","202,758621",,,,,,,,5,8,"8,5",255,"1,697457","50,923705",35,"19,2","504,857143","3,979451","105,21805",,10,3,10,1,60,",231759","13,905572",25,"2,12",126,",453742","26,997521",,2,6,13,"3,307692","133,846154",",692123","28,195868",27,6,"205,185185","1,343354","46,409619",,1,16,3,"2,666667",105,",643994","25,564459",28,"3,464286","164,285714",",722749","34,963075",,1,14,15,"7,8",262,"1,449191","49,385335",18,"9,722222","345,555556","2,041416","72,337065",,1,6,8,"4,25",255,",760629","45,637743",33,"7,272727","432,727273","1,531419","91,068391",,45,3,,,,,,,,,,,,5,,,,,,,43,"2,511628","125,930233",",516887","26,008979",,4,,,,,,,44,"1,795455","62,727273",",377697","13,409801",
7710554,39,,,,,,,,39,"74,846154","1954,102564","17,824986","465,998724",,,6,12,"16,5","187,916667","3,516775","39,89823",21,"26,952381","297,857143","6,526812","72,36871",,,11,7,"6,428571","197,142857","1,536358","46,973109",21,13,435,"2,981965","98,387749",,,20,13,"11,230769","392,307692","2,57992","90,458491",6,"17,666667",630,"3,904339","142,568628",,,39,,,,,,,,,,,,,,,,,,,39,"24,205128","562,051282","5,726577","132,995384",,1,2,19,"1,105263","61,578947",",271111","14,989578",17,3,105,",738668","25,853368",,,18,9,"5,666667",120,"1,256763","26,543294",12,"7,25",180,"1,660201","41,33376",,1,18,4,3,105,",640968","22,433862",16,"3,3125","193,125",",763936","45,456067",,6,28,3,"4,333333",150,"1,3","45,833333",2,"13,5",480,"3,038824","111,052941",,6,16,3,"3,666667",220,",746161","44,769648",14,"5,571429","312,857143","1,411777","79,418489",,36,1,2,3,180,",628125","37,6875",,,,,,,,,,,,,,39,"6,538462","180,769231","1,560566","42,839998",,,,,,,,,39,"2,230769","57,692308",",524178","13,665368",
7710555,213,,13,30,"19,233333","591,333333","4,934145","151,905576",170,"36,829412","1167,705882","9,399259","299,057239",,5,134,11,"4,363636","138,636364","1,267003","40,976431",63,"6,31746","290,31746","1,66519","75,176306",,38,36,42,"5,904762","192,857143","1,549615","51,112845",97,"10,628866","408,556701","2,524432","98,021588",,16,110,42,"9,119048","377,142857","2,38362","99,024696",45,"16,8","669,333333","3,916096","157,464672",,148,65,,,,,,,,,,,,5,23,25,"8,44","202,6","2,193505","51,913782",160,"16,4625","396,09375","4,256968","102,600495",,55,,29,1,60,",266062","15,963711",129,2,120,",557136","33,428168",,1,114,75,"4,306667","108,533333","1,140515","28,693945",23,"6,695652","169,347826","1,752823","43,65285",,13,171,2,3,90,",913889","27,416667",27,"4,185185","227,777778","1,146873","61,040088",,132,61,9,"3,444444","186,666667",",853123","46,286856",11,"6,727273","436,363636","1,421499","95,650468",,59,59,78,"3,974359","170,192308","1,137358","48,274014",17,"6,176471","303,529412","1,721004","84,010998",,190,15,8,3,180,",683837","41,030189",,,,,,,,12,23,"3,130435","32,173913",",82459","8,550251",178,"4,775281","94,691011","1,221118","24,785925",,2,,,,,,,211,"1,791469","39,146919",",472889","10,307898",
7710556,189,,3,10,"22,2","711,5","4,946973","157,448331",176,"42,977273","1351,903409","9,555605","299,783656",,4,43,21,"4,666667","178,571429","1,102306","40,899588",121,"8,140496","448,842975","1,889548","104,051184",,9,50,8,"9,375","210,625","1,965786","48,409553",122,"16,532787","629,713115","3,518587","134,758339",,2,63,38,"10,052632","459,473684","2,095911","97,672293",86,"15,976744","751,976744","3,366735","160,302351",,115,69,3,"42,333333","1348,333333","7,227642","230,203252",2,"46,5","1552,5","9,665312","318,841464",,43,56,25,"9,76","251,4","1,914719","49,962936",65,"14,123077","404,923077","3,142465","90,122796",,19,46,8,1,60,",219389","13,163359",116,"2,060345","95,043103",",472369","21,80328",,,15,13,"4,769231","123,846154","1,244371","32,224596",161,"8,242236","298,757764","1,81201","66,184276",,19,45,20,2,"93,25",",453011","20,997937",105,"2,6","213,52381",",591048","48,925113",,5,82,29,"5,62069","225,689655","1,208091","48,047946",73,"8,794521","430,616438","1,980379","96,66289",,49,24,14,"6,428571","251,785714","1,274659","49,887813",102,"8,519608","384,705882","1,910069","85,589862",,171,8,6,"3,5","187,5",",759862","40,422313",4,"5,5","318,75","1,230645","71,522498",,11,,7,1,30,",232154","6,964625",171,"1,450292","69,298246",",322358","15,565907",,26,,,,,,,163,"2,325153","45,828221",",527356","10,388916",
7710557,85,,2,10,19,"598,5","4,805675","151,671242",73,"35,328767","1115,342466","9,278661","293,555137",,80,3,1,4,120,"1,4",42,1,14,840,"2,882353","172,941176",,3,7,5,"5,6",207,"1,293137","47,888889",70,"15,371429","609,642857","3,962422","157,345527",,14,19,15,"7,133333",404,"1,755361","100,344053",37,"14,405405","781,621622","3,663414","199,03547",,52,30,2,22,"847,5","5,703704","219,722222",1,31,1200,"8,037037","311,111111",,39,22,15,"8,4","193,333333","2,154312","48,996543",9,"14,777778","342,777778","3,832514","90,14891",,54,,,,,,,31,1,90,",270249","24,322391",,8,64,12,"3,166667","126,25",",883737","35,321654",1,3,180,"1,166667",70,,75,9,,,,,,1,2,120,",777778","46,666667",,52,20,9,"3,333333","183,333333",",846151","46,765795",4,"4,5",255,"1,245398","70,834967",,53,31,1,4,120,"1,4",42,,,,,,,82,3,,,,,,,,,,,,,1,3,2,30,",661111","9,916667",81,"4,604938",95,"1,2346","25,342053",,79,,,,,,,6,1,15,",269983","4,049748",
7710558,54,,,,,,,,54,"47,907407","1758,240741","11,210664","412,106047",,,1,4,5,225,",91779","41,27624",49,"5,489796","250,510204","1,322678","60,011063",,1,5,,,,,,48,"13,4375","609,895833","3,086817","139,34679",,,,7,10,"409,285714","2,498185","102,66193",47,"16,531915","671,808511","3,82366","155,144383",,27,25,,,,,,2,40,1845,"7,877778","363,416667",,14,2,2,"9,5",270,"1,922698","54,399671",36,"19,305556","548,055556","4,510997","128,018632",,4,,,,,,,50,"2,02","121,2",",504124","30,247454",,,1,3,2,120,",514591","30,875421",50,"5,58","298,4","1,364744","74,569351",,,36,,,,,,18,"5,5","166,111111","1,405721","42,210153",,,,18,"5,166667","284,166667","1,021821","56,09553",36,"5,916667","312,916667","1,571745","84,127945",,,1,9,"4,111111","216,666667",",988739","51,721644",44,"5,909091","324,545455","1,385566","75,712183",,36,,,,,,,18,"4,055556","213,333333","1,052047","55,378307",,,,,,,,,54,"6,555556","176,111111","1,561956","42,272258",,2,,,,,,,52,"1,576923","47,307692",",374984","11,249524",
7710559,127,,,1,13,480,"3,956522","146,086957",126,"28,388889","1426,507937","7,678347","383,760286",,13,7,14,"4,428571","132,857143","1,365048","40,951444",93,"18,526882","562,795699","4,949151","150,680948",,4,5,1,5,150,"1,75","52,5",117,"21,435897","805,555556","5,394602","204,581513",,77,29,15,"13,133333",394,"3,17329","95,198701",6,"21,166667",690,"4,946873","161,699018",,98,27,2,30,925,"6,568915","202,370479",,,,,,,20,44,33,"7,424242","195,454545","1,834804","47,984654",30,"10,933333","281,166667","3,034338","78,511719",,127,,,,,,,,,,,,,101,22,1,2,120,",7",42,3,5,"201,666667","1,629012","65,743827",,70,26,,,,,,31,"2,580645","151,935484",",724355","42,837014",,122,5,,,,,,,,,,,,98,22,6,"4,166667",160,"1,180519","44,887437",1,7,245,"2,45","85,75",,124,3,,,,,,,,,,,,7,1,6,1,30,",268709","8,061264",113,"2,327434","97,831858",",660005","28,028327",,15,,,,,,,112,"1,1875","26,785714",",341257","7,633326",
7710560,278,,2,6,"23,333333","785,833333","4,320966","152,457741",270,"37,277778","1361,777778","8,965471","327,451073",,30,13,,,,,,235,"10,851064","754,978723","2,705524","187,05426",,6,73,27,"4,296296","215,555556","1,060255","52,201718",172,"12,447674","481,715116","2,900394","113,957206",,6,25,91,"10,538462","411,758242","2,535207","99,377334",156,"17,884615","744,070513","4,275089","178,228874",,112,129,32,"26,21875","1112,34375","5,575261","237,252338",5,"33,6",1508,"7,65347","348,591813",,40,43,26,"8,538462","225,384615","1,989515","52,286021",169,"15,609467","425,798817","3,753373","102,358799",,65,,50,1,60,",256518","15,39108",163,"1,06135","95,521472",",260934","23,48406",,2,113,73,"4,534247","128,013699","1,148186","33,070076",90,"6,4","231,055556","1,467998","53,888281",,94,78,29,2,"97,586207",",505748","24,743222",77,"2,714286","150,779221",",669578","37,183111",,165,42,22,"4,090909",240,",845881","48,966399",49,"5,714286","347,653061","1,370406","84,358758",,118,33,42,"5,238095","211,428571","1,249718","50,644871",85,"9,470588","354,411765","2,249473","85,148209",,164,83,31,3,180,",670326","40,219579",,,,,,,3,13,7,2,"31,428571",",597233","9,328856",255,"5,827451","163,039216","1,384571","38,993663",,58,,,,,,,220,"3,090909","87,340909",",75646","21,501843",
7710561,49,,,,,,,,49,"41,673469","1978,163265","8,751916","414,849781",,,8,6,"10,166667","244,166667","1,861033","44,521657",35,"14,457143","351,428571","3,05315","74,133346",,,8,8,"6,375","233,75","1,281299","46,988518",33,"13,606061","479,090909","2,824499","99,304208",,4,14,9,"17,666667",550,"3,307256","103,961766",22,"18,636364","634,090909","4,163012","142,336398",,29,16,1,38,1830,"6,186047","297,906977",3,28,1320,"7,17284","338,055556",,,1,3,10,"316,666667","1,639413","51,005315",45,"15,377778","488,888889","3,248698","103,068641",,4,,18,1,60,",217343","13,040604",27,2,120,",445942","26,756495",,,,7,"7,428571","130,714286","1,876391","33,034802",42,"10,452381","225,47619","2,194116","47,976173",,1,18,,,,,,30,"2,433333",138,",527019","29,819554",,1,11,11,"3,818182","229,090909",",814036","48,842142",26,"6,576923","394,615385","1,430798","85,847874",,18,14,5,"3,6",216,",797595","47,85571",12,"4,833333",290,"1,070616","64,236958",,41,3,,,,,,5,"4,6",276,"1,000946","60,056738",,,,,,,,,49,"5,510204",180,"1,156195","37,582997",,3,,,,,,,46,"1,043478","31,304348",",228639","6,85918",
7710562,110,,1,1,30,1005,"4,375","146,5625",108,"60,768519","2307,175926","11,348069","431,042013",,,2,4,"12,75",295,"1,696738","42,875885",104,"24,855769","571,057692","4,732481","108,91958",,,3,13,"9,307692","289,615385","1,694963","52,784395",94,"18,106383","565,851064","3,406162","106,498295",,1,18,21,"12,809524","538,095238","2,448113","102,382811",70,"22,042857","928,357143","3,975707","168,381926",,27,51,9,"27,666667","1626,666667","4,270008","250,677133",23,"32,043478","1922,608696","6,190624","371,437457",,9,16,14,"8,857143","265,714286","1,620133","48,603994",71,"16,56338","504,084507","3,184161","96,752313",,4,16,4,1,60,",161645","9,698728",86,"2,302326","125,465116",",449182","24,529583",,,,4,"3,75","138,75",",788617","30,964381",106,"7,981132","287,59434","1,586353","56,748052",,13,20,8,"3,125","101,875",",607678","19,928712",69,"5,130435","241,376812",",997866","47,388254",,1,35,20,"4,15","263,75",",78308","50,158238",54,"7,185185","427,222222","1,401603","84,680665",,,24,32,"7,0625","281,25","1,262756","50,316371",54,"10,018519","406,388889","1,940768","78,673519",,45,34,15,2,147,",372223","27,399603",16,3,"214,6875",",649231","46,388107",,,,,,,,,110,"7,427273","209,181818","1,420741","40,706358",,6,,,,,,,104,"1,932692","64,567308",",385537","12,856119",
7710563,184,,,,,,,,184,"40,445652","1310,108696","11,101264","359,197335",,2,74,13,"4,923077","148,846154","1,404477","42,913831",95,"9,810526","349,263158","2,704538","94,011007",,66,11,27,"6,518519","196,666667","1,66739","50,250463",80,"9,1","273,375","2,598661","78,057044",,48,39,57,"11,403509","378,421053","3,034856","100,984018",40,"14,15","493,5","4,007683","139,805086",,95,68,21,"32,571429","977,142857","8,373747","251,21241",,,,,,,61,28,31,"6,419355","176,612903","1,824382","50,248608",64,"12,453125","312,5","3,348521","83,456236",,14,,,,,,,170,"1,011765","91,058824",",289005","26,01047",,2,13,37,"3,27027","122,297297",",940104","35,091373",132,"4,25","182,386364","1,200437","51,770398",,11,26,5,2,90,",563111","25,34",142,"2,471831","151,478873",",68646","41,913143",,3,38,39,"3,076923","180,384615",",811401","47,495749",104,"5,509615","308,125","1,476329","82,959491",,78,25,58,"4,189655","187,155172","1,126354","50,261953",23,"5,304348",235,"1,514866","66,969062",,149,8,12,2,150,",560525","42,03937",15,3,225,",857962","64,347127",,,,,,,,,184,"3,048913","134,347826",",875229","38,535611",,23,,,,,,,161,"1,298137","30,031056",",365783","8,441236",
7710564,111,,,,,,,,111,"42,207207","2031,081081","9,135961","439,343598",,11,56,33,"4,363636","197,878788",",903345","41,023464",11,"6,454545",285,"1,514221","66,648989",,,2,1,4,240,",823529","49,411765",108,"19,148148","981,342593","4,110854","210,866714",,35,58,8,"16,125","483,75","3,24212","97,263584",10,"27,3",819,"5,197797","155,933918",,83,28,,,,,,,,,,,,8,16,8,"8,125","222,5","1,812035","49,656932",79,"17,379747","482,21519","3,740992","103,63428",,5,,29,1,60,",210042","12,602528",77,"2,038961","122,337662",",457323","27,439356",,,,1,6,135,"1,2",27,110,"11,2","478,909091","2,446294","104,967053",,,,,,,,,111,"21,828829","1281,081081","4,71267","276,464759",,78,17,12,"3,583333",215,",784648","47,078884",4,4,240,"1,039259","62,355556",,1,7,14,"4,928571","252,857143","1,021397","52,31195",89,"8,752809","486,067416","1,895808","105,177627",,83,4,24,"3,75","172,5",",838316","38,585384",,,,,,,9,12,7,2,30,",424109","6,361635",83,"2,542169","93,975904",",557768","20,89966",,7,,,,,,,104,"2,057692","55,673077",",450678","12,299825",
7710565,43,,,2,"16,5","687,5","3,744009","156,356209",41,"40,219512","1538,04878","8,596512","328,018724",,1,41,,,,,,1,18,780,"3,073171","133,170732",,3,6,2,7,285,"1,230144","49,709193",32,"12,09375","592,5","2,591173","129,51609",,,39,4,"9,5","431,25","1,965495","89,138051",,,,,,,26,17,,,,,,,,,,,,4,11,3,"9,666667",280,"1,767575","50,968436",25,"15,6","450,8","3,157993","91,054413",,43,,,,,,,,,,,,,,,,,,,,43,"10,767442","246,627907","2,353686","54,46649",,3,2,11,"2,181818","92,727273",",493562","20,796162",27,"3,37037","138,333333",",750354","31,288578",,40,2,1,4,180,"1,037037","46,666667",,,,,,,12,9,12,"6,166667",270,"1,197181","52,526971",10,"8,7",390,"1,959419","88,465364",,39,2,2,3,135,",512195","23,04878",,,,,,,7,,6,1,30,",258678","7,760354",30,"3,8",124,",787398","25,847197",,39,,,,,,,4,1,"27,5",",223783","6,132067",
